axis_angle_deg,surface_feature_value,pred_mean,pred_std,interval_width_95,lower_95,upper_95,surface_feature,surface_feature_label,grid_kind,reference_file_key,reference_tilt_deg_proxy,reference_deviation_deg
32.418736812269934,0.16873524334702883,30.97010259308697,8.694761814684714,34.08284002187233,13.928682582150806,48.011522604023135,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
34.09643506146662,0.16873524334702883,29.630253245399153,8.511427030010632,33.364180871723114,12.948162809537596,46.312343681260714,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
35.77413331066331,0.16873524334702883,28.198119894889885,8.304264972526013,32.552120528456975,11.922059630661398,44.474180159118376,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
37.45183155986,0.16873524334702883,26.696950798007045,8.07187289507509,31.641160324264472,10.876370635874808,42.51753096013928,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
39.12952980905668,0.16873524334702883,25.161577072957947,7.812215176829795,30.62332077212722,9.849916686894337,40.473237459021554,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
40.807228058253365,0.16873524334702883,23.63422121142081,7.522351697208242,29.487076811143808,8.890682805848908,38.37775961699272,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
42.48492630745005,0.16873524334702883,22.154510888093697,7.1992204464832605,28.220425583743115,8.044298096222139,36.26472367996526,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
44.16262455664675,0.16873524334702883,20.74717480763977,6.841563080110446,26.81843446995079,7.337957572664374,34.15639204261517,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
45.84032280584343,0.16873524334702883,19.415630833055232,6.451767630056038,25.290464383062346,6.770398641524059,32.0608630245864,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
47.51802105504011,0.16873524334702883,18.150317733293623,6.03512888501485,23.657270513372957,6.321682476607144,29.9789529899801,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
49.1957193042368,0.16873524334702883,16.95464673085116,5.594220914826719,21.928943029242166,5.990175216230076,27.91911824547224,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
50.873417553433484,0.16873524334702883,15.875917698870946,5.120911836705454,20.073605535895094,5.839114930923399,25.91272046681849,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
52.55111580263018,0.16873524334702883,15.014790367509427,4.594814426646158,18.011341583743054,6.0091195756379,24.020461159380954,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
54.22881405182686,0.16873524334702883,14.49365626669352,3.989659528128326,15.63917797141717,6.674067280984935,22.313245252402105,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
55.906512301023554,0.16873524334702883,14.392202616160048,3.2758609971853074,12.84113914568534,7.971633043317379,20.812772189002718,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
57.584210550220234,0.16873524334702883,14.769131640808503,2.423651218774469,9.500538199769133,10.018862540923937,19.51940074069307,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
59.261908799416915,0.16873524334702883,15.806813422552086,1.4679924427891815,5.754424634887543,12.929601105108315,18.684025739995857,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
60.93960704861361,0.16873524334702883,17.731500863479084,1.0668205970374143,4.181859896317699,15.640570915320234,19.822430811637933,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-22.94530541122073,0.33747048669405766,40.12583415216572,11.189321957097757,43.861336094669674,18.195166104830886,62.05650219950056,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-21.267607162024042,0.33747048669405766,40.11537757721321,11.119322469243285,43.58694314440764,18.32190600500939,61.90884914941703,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-19.589908912827354,0.33747048669405766,40.11995154511531,11.05231462919361,43.32427723804928,18.457812926090675,61.78209016413995,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-17.91221066363067,0.33747048669405766,40.14094380818072,10.987663497533212,43.070849458821,18.60551907877022,61.67636853759122,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-16.234512414433983,0.33747048669405766,40.17866342398128,10.92472409948114,42.82413155203962,18.76659764796147,61.590729200001086,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-14.556814165237295,0.33747048669405766,40.23220261594813,10.862873805895136,42.58168285631602,18.941361187790122,61.52304404410614,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-12.87911591604061,0.33747048669405766,40.29941979486603,10.801534377388984,42.341236714907375,19.128801437412346,61.47003815231972,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-11.201417666843923,0.33747048669405766,40.37703566347901,10.740189005943611,42.100767277605044,19.32665202467649,61.427419302281535,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-9.523719417647236,0.33747048669405766,40.46081693011449,10.678397868856248,41.85855047109503,19.531541694566975,61.390092165662004,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-7.846021168450548,0.33747048669405766,40.54581330888789,10.61581291017825,41.61322194112942,19.739202338323178,61.35242427945259,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-6.1683229192538604,0.33747048669405766,40.62661330088003,10.552190461994705,41.36382652703339,19.944700037363337,61.30852656439673,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-4.490624670057176,0.33747048669405766,40.697590362596316,10.487399599499753,41.109851012998604,20.142664856097014,61.25251586909562,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-2.8129264208604887,0.33747048669405766,40.753120032146136,10.421424548111522,40.851233563800385,20.327503250245943,61.17873681404633,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-1.135228171663801,0.33747048669405766,40.78775729246926,10.354360351294508,40.58834674297348,20.49358392098252,61.081930663956,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
