model,x,y,pred_mean,pred_std,lower_95,upper_95,lower_confidence_bound
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.12413793103448276,0.4705758590416242,0.00013019229124951065,0.4703206868397104,0.470831031243538,0.4703206868397104
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.18620689655172412,0.4704290570547975,0.00013064785461090563,0.4701729919651027,0.47068512214449226,0.4701729919651027
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.2482758620689655,0.470294805906985,0.0001334116806523032,0.47003332381778956,0.4705562879961805,0.47003332381778956
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.3103448275862069,0.47017765799627215,0.0001403631154876913,0.46990255134515846,0.47045276464738583,0.46990255134515846
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.37241379310344824,0.4700818881242544,0.00015353304721061207,0.4697809688812849,0.4703828073672239,0.4697809688812849
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.43448275862068964,0.4700113123290998,0.00017499235651833025,0.4696683336127541,0.4703542910454455,0.4696683336127541
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.496551724137931,0.46996911440279343,0.00020693478350373106,0.4695635296799775,0.47037469912560936,0.4695635296799775
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.5586206896551724,0.469957688258301,0.00025164814579969446,0.4694644669557573,0.4704509095608447,0.4694644669557573
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.6206896551724138,0.4699785040485422,0.0003113207919715645,0.4693683265086394,0.47058868158844497,0.4693683265086394
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.6827586206896552,0.4700320052430875,0.00038783387690525433,0.4692718648123687,0.47079214567380634,0.4692718648123687
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.7448275862068965,0.470117542740035,0.00048265096808038625,0.46917156422549405,0.4710635212545759,0.46917156422549405
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.8068965517241379,0.4702333505585235,0.0005967995497617666,0.4690636449350007,0.4714030561820463,0.4690636449350007
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.8689655172413793,0.47037656578634196,0.0007308958259885585,0.4689440362909537,0.4718090952817302,0.4689440362909537
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.9310344827586207,0.4705432933421129,0.0008851793837992537,0.46880837363000905,0.4722782130542168,0.46880837363000905
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,0.993103448275862,0.47072871387408277,0.0010595458221607868,0.46865204222267776,0.4728053855254878,0.46865204222267776
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.0551724137931033,0.4709272308969084,0.0012535761968778586,0.4684702666991511,0.4733841950946657,0.4684702666991511
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.1172413793103448,0.47113265120968945,0.0014665650627307552,0.46825823650575243,0.47400706591362646,0.46825823650575243
